"species","dataSource","countryCode","stateProvince","year","individualCount","coordinateUncertaintyInMeters","taxonRank","gbifID","ID","decimalLongitude","decimalLatitude"
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,897,-69.4856,46.0031
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,643,-69.4717,46
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,332,-69.1939,45.9445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,748,-69.0047,45.909
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3464,-68.8884,45.8889
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4227,-68.7495,45.8612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4561,-68.3606,45.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2526,-68.2217,45.7501
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4749,-68.0866,45.7196
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1299,-67.7482,45.642
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4083,-67.6939,45.639
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5644,-66.7,45.42
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3237,-69.9162,46.0834
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1029,-69.4635,45.9934
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1785,-68.6939,45.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4164,-68.6502,45.8249
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4415,-68.3602,45.766
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4676,-68.224,45.7356
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1404,-67.7009,45.6229
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3064,-69.9212,46.0793
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,954,-69.6662,46.0278
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,735,-69.6139,46.0118
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,670,-69.2495,45.9445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,816,-69.2153,45.934
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,919,-69.1384,45.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3511,-69.117,45.9133
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,360,-68.9118,45.8734
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4990,-68.4109,45.7729
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4467,-68.2754,45.7356
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2207,-68.1939,45.7223
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,492,-68.1683,45.7219
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3884,-67.6661,45.6112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2720,-70.1646,46.1172
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3052,-70.1384,46.1112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3218,-70.0875,46.0982
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,810,-69.6106,46
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3254,-69.5397,45.9916
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,727,-69.1662,45.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,779,-68.9625,45.8741
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,872,-68.8307,45.8424
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2110,-68.2495,45.7223
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4721,-68.2153,45.7185
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1672,-67.7217,45.6112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3971,-67.4446,45.5527
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3199,-70.0326,46.0766
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3078,-69.9162,46.0556
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3598,-69.4622,45.9679
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,637,-69.1693,45.9044
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,336,-69.0828,45.8889
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,649,-68.9717,45.8612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,767,-68.9439,45.8612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1694,-68.7127,45.8164
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,432,-68.5305,45.7715
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2694,-68.1661,45.6945
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2172,-68.1384,45.6945
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4423,-68.0454,45.6769
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1321,-67.6732,45.5923
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4022,-67.4994,45.5556
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2944,-70.2495,46.1112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5346,-69.9599,46.0535
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5134,-69.7983,46.0213
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,825,-69.7244,46.0078
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,686,-69.2495,45.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,341,-69.0964,45.8862
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,743,-68.9995,45.8612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,889,-68.9398,45.85
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4241,-68.7614,45.8107
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4201,-68.4846,45.7545
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4661,-68.0828,45.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,399,-67.6694,45.5868
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1524,-67.6661,45.5834
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1620,-67.5272,45.5556
"Picea rubens","GBIF","CAN",NA,"2003","NA","NA","SPECIES",2575150457,178,-63.57,44.62
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,913,-69.4439,45.9445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,730,-69.4336,45.9428
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3492,-69.1196,45.8733
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,765,-69.0273,45.8612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4422,-68.413,45.7287
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5007,-68.005,45.6487
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5751,-66.3,45.2666
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5239,-70.0064,46.0477
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1031,-69.6687,45.9789
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,657,-69.6019,45.9686
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1040,-69.3661,45.919
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3603,-68.9439,45.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2009,-68.6939,45.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,430,-68.6576,45.773
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3298,-68.3567,45.7068
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1653,-67.8799,45.6106
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1479,-67.6106,45.5556
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1494,-67.5814,45.5422
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2955,-70.0847,46.0488
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2779,-69.9033,46.0106
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5290,-69.694,45.9723
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3465,-69.6662,45.9723
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3445,-69.5551,45.9445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,975,-69.4684,45.9267
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1011,-69.071,45.8501
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,879,-68.8606,45.8056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1950,-68.7029,45.7687
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1710,-68.588,45.7529
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3293,-68.1939,45.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,490,-68.1409,45.6539
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1327,-67.8256,45.5862
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1591,-67.756,45.5746
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2816,-70.1537,46.0592
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3198,-69.8884,46
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2802,-69.8606,46
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5057,-69.7953,45.9832
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2820,-69.6971,45.9627
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,323,-69.4717,45.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1073,-69.1939,45.8612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,973,-69.1662,45.8612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3617,-68.8513,45.7969
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4284,-68.7708,45.7812
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2510,-68.2683,45.672
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4772,-68.2495,45.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3979,-67.968,45.6072
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1399,-67.8328,45.5834
"Picea rubens","GBIF","CAN",NA,"1991","NA","NA","SPECIES",1248732433,50,-71.8708,46.3722
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2742,-70.0828,46.0278
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5197,-69.9222,46
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2869,-69.8679,45.9923
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3524,-69.5507,45.9311
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3484,-68.8718,45.7842
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4340,-68.6662,45.75
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2348,-68.2772,45.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4569,-68.2409,45.6595
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2421,-68.1384,45.639
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1511,-68.0272,45.6112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1394,-67.5306,45.5069
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3920,-67.5272,45.5001
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2911,-70.1545,46.0362
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5315,-70.0735,46.0164
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1003,-69.5273,45.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3541,-69.4287,45.8889
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3655,-69.4162,45.8889
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,739,-69.3991,45.8852
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,850,-69.2773,45.8612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,687,-69.1886,45.8451
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4228,-68.6106,45.7223
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2120,-68.3978,45.6821
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2635,-68.3328,45.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5055,-70.1384,46.0278
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3055,-69.9995,46
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,741,-69.6408,45.9239
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,658,-69.5473,45.9082
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,837,-69.1939,45.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1929,-68.5272,45.6945
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2399,-68.3884,45.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2706,-68.183,45.6281
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4107,-67.9935,45.5895
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3271,-67.8606,45.5556
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1526,-67.7217,45.5278
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1550,-67.6482,45.5126
"Picea rubens","GBIF","CAN",NA,"1984","3","NA","SPECIES",1804569414,109,-67.5,45.4833
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5645,-66.49,45.26
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3147,-69.944,45.9723
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3122,-69.8537,45.963
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,636,-69.6384,45.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,746,-69.2217,45.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,706,-69.0614,45.803
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1732,-68.5969,45.7078
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1984,-68.4687,45.6755
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4173,-68.1661,45.6112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1999,-68.0544,45.5879
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3998,-67.7262,45.5217
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1592,-67.6383,45.5001
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1341,-67.5895,45.4911
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,412,-67.4994,45.4723
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3134,-70.2573,46.0298
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2947,-70.016,45.9823
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5110,-69.9383,45.9693
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1049,-69.459,45.8668
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,808,-69.4162,45.8612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3536,-69.4035,45.8584
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,755,-69.2489,45.8249
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4157,-68.7766,45.7333
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1683,-68.7217,45.7223
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1692,-68.718,45.7216
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4200,-68.4717,45.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4699,-68.2995,45.6357
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1747,-68.1328,45.6006
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1673,-67.7473,45.5136
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1357,-67.6939,45.5001
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1600,-67.5272,45.4704
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3165,-70.2036,46.0073
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2857,-69.9176,45.9486
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,836,-69.0112,45.7743
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3720,-68.9518,45.7565
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4267,-68.5272,45.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3285,-68.4089,45.6424
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1942,-68.186,45.6004
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5168,-70.0828,45.9723
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2829,-69.9162,45.9445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1019,-69.3606,45.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,841,-69.1878,45.8012
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,641,-69.1386,45.7844
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,831,-69.1106,45.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4232,-68.1384,45.5834
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4065,-67.6744,45.4837
"Picea rubens","GBIF","CAN",NA,"1950","NA","NA","SPECIES",465857263,176,-65.2089,44.925
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2746,-70.1461,45.9826
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2811,-69.6648,45.8844
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1084,-69.2773,45.8056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,375,-69.1384,45.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4175,-68.6564,45.6783
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4217,-68.59,45.6647
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1907,-68.4717,45.6389
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2504,-68.3328,45.6112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1352,-67.9556,45.532
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1457,-67.6939,45.4723
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3960,-67.6543,45.4647
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5319,-70.3051,46
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3071,-69.8484,45.9124
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,754,-69.3328,45.8056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,425,-68.2392,45.5783
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2056,-68.1418,45.56
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1822,-68.0677,45.5434
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3896,-67.9717,45.5278
"Picea rubens","GBIF","CAN",NA,"1956","NA","NA","SPECIES",465857318,157,-65.1592,44.8862
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5077,-69.7929,45.8886
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3534,-69.5452,45.8428
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,982,-69.4932,45.8271
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3503,-69.3155,45.7939
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,946,-69.0568,45.7434
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,725,-68.8328,45.6945
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4159,-68.5278,45.6362
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2066,-68.4439,45.6112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4555,-68.3375,45.5976
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4295,-68.2955,45.5844
"Picea rubens","GBIF","CAN",NA,"1956","NA","NA","SPECIES",465857315,159,-65.1586,44.8806
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3320,-70.2609,45.9713
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2863,-70.1106,45.9445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,949,-69.5551,45.8334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,744,-69.2591,45.7755
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1932,-68.7495,45.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1974,-68.7389,45.6681
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1899,-68.665,45.6491
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1656,-67.7694,45.4638
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1677,-67.555,45.4167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1413,-67.5404,45.4123
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3959,-67.4619,45.3977
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2851,-70.2055,45.9563
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2900,-70.0273,45.9167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5350,-69.9588,45.9083
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3081,-69.8884,45.8889
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5156,-69.7495,45.8612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,634,-69.305,45.7778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,858,-69.1827,45.7501
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2020,-68.6662,45.6389
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1891,-68.4781,45.6051
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1369,-67.9717,45.5001
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1377,-67.9474,45.4952
"Picea rubens","GBIF","CAN",NA,"1963","NA","NA","SPECIES",4512913988,83,-66.4667,45.1667
"Picea rubens","GBIF","CAN",NA,"1919","NA","NA","SPECIES",465857354,146,-65.2125,44.8717
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2903,-70.1404,45.929
